date,zero_yld_1yr,zero_yld_2yr,zero_yld_3yr,zero_yld_4yr,zero_yld_5yr,zero_yld_6yr,zero_yld_7yr,zero_yld_8yr,zero_yld_9yr,zero_yld_10yr
1990-01-02,0.077889,0.078092,0.077992,0.077905,0.07793599999999999,0.0781,0.07838300000000001,0.078756,0.079197,0.079683
1990-01-03,0.078233,0.078528,0.078466,0.078392,0.078424,0.078585,0.078862,0.07922900000000001,0.079664,0.080144
1990-01-04,0.078079,0.078412,0.078373,0.07831400000000001,0.078357,0.078526,0.07880899999999999,0.079181,0.079619,0.08010099999999999
1990-01-05,0.077876,0.078309,0.07833,0.078308,0.078374,0.078559,0.078852,0.079233,0.079677,0.08016400000000001
1990-01-08,0.077829,0.078342,0.07841300000000001,0.07842500000000001,0.078515,0.078716,0.079021,0.07941,0.079861,0.080354
1990-01-09,0.077724,0.078282,0.078387,0.07842500000000001,0.07853399999999999,0.078749,0.079066,0.07946399999999999,0.079922,0.08041999999999999
1990-01-10,0.077539,0.07818399999999999,0.078343,0.078415,0.078548,0.07878,0.079109,0.079515,0.07998,0.080483
1990-01-11,0.077549,0.078193,0.078355,0.078431,0.078567,0.078802,0.079134,0.079543,0.080009,0.08051399999999999
1990-01-12,0.077625,0.078415,0.07866,0.078786,0.078952,0.079208,0.079552,0.079969,0.080441,0.08095000000000001
1990-01-15,,,,,,,,,,
1990-01-16,0.078601,0.07951,0.079786,0.079904,0.080048,0.08027699999999999,0.080595,0.080988,0.08143800000000001,0.081927
1990-01-17,0.07888099999999999,0.079682,0.079905,0.079997,0.080129,0.08035199999999999,0.080667,0.081059,0.081508,0.081997
1990-01-18,0.079917,0.08084799999999999,0.081098,0.081174,0.08127599999999999,0.081464,0.081747,0.08210800000000001,0.082531,0.082995
1990-01-19,0.07980999999999999,0.080654,0.080846,0.080883,0.080957,0.081125,0.08139300000000001,0.081744,0.082159,0.082618
1990-01-22,0.079922,0.080793,0.080968,0.080974,0.081014,0.081152,0.08139400000000001,0.08172399999999999,0.08212,0.082564
1990-01-23,0.079671,0.08056100000000001,0.080746,0.080758,0.080802,0.080943,0.08118700000000001,0.081518,0.08191599999999999,0.082362
1990-01-24,0.079929,0.081063,0.081383,0.081472,0.08156100000000001,0.081729,0.081989,0.082331,0.082735,0.083183
1990-01-25,0.0802,0.081479,0.08187099999999999,0.08199400000000001,0.08210100000000001,0.082276,0.082539,0.08288000000000001,0.08328300000000001,0.083729
1990-01-26,0.08057600000000001,0.082055,0.082538,0.082701,0.08282199999999999,0.08299899999999999,0.08325900000000001,0.083594,0.08399,0.084429
1990-01-29,0.080757,0.082212,0.082683,0.082839,0.082955,0.08313000000000001,0.083388,0.08372099999999999,0.084116,0.08455399999999999
1990-01-30,0.080934,0.082377,0.082847,0.08300800000000001,0.08313000000000001,0.08331,0.08357200000000001,0.083909,0.084306,0.084746
1990-01-31,0.08078300000000001,0.082071,0.08245200000000001,0.082558,0.082646,0.082805,0.08305199999999999,0.08338,0.083771,0.084207
1990-02-01,0.080734,0.08191599999999999,0.08223599999999999,0.08230499999999999,0.08237,0.082514,0.082751,0.083072,0.083458,0.083891
1990-02-02,0.08118600000000001,0.08242699999999999,0.082759,0.08282099999999999,0.082871,0.08299899999999999,0.083222,0.083529,0.083903,0.084325
1990-02-05,0.081347,0.082612,0.08296300000000001,0.083038,0.083099,0.08323399999999999,0.083461,0.083772,0.08414899999999999,0.08457200000000001
1990-02-06,0.08157600000000001,0.082928,0.083323,0.083422,0.083494,0.083635,0.083866,0.084178,0.08455399999999999,0.084977
1990-02-07,0.081647,0.083025,0.08343099999999999,0.08353400000000001,0.083607,0.083748,0.08397700000000001,0.08428699999999999,0.084662,0.085083
1990-02-08,0.08139099999999999,0.08266299999999999,0.083033,0.08313100000000001,0.08321300000000001,0.083365,0.083607,0.08393,0.084316,0.084747
1990-02-09,0.080608,0.081631,0.081889,0.081939,0.082005,0.082156,0.08240399999999999,0.082736,0.083133,0.083575
1990-02-12,0.080659,0.081805,0.082129,0.082217,0.08230399999999999,0.082468,0.08272399999999999,0.08306100000000001,0.08346,0.083903
1990-02-13,0.07992099999999999,0.08115,0.08154600000000001,0.08169399999999999,0.081828,0.08203200000000001,0.08231899999999999,0.082681,0.083102,0.083563
1990-02-14,0.079954,0.081294,0.08172800000000001,0.081882,0.08200900000000001,0.08220100000000001,0.08247600000000001,0.08282600000000001,0.083236,0.083689
1990-02-15,0.080487,0.081913,0.082362,0.08250299999999999,0.082607,0.082774,0.083026,0.083356,0.083747,0.084184
1990-02-16,0.080545,0.08199400000000001,0.082445,0.08257999999999999,0.082677,0.08283599999999999,0.083081,0.083404,0.08379099999999999,0.084222
1990-02-19,,,,,,,,,,
1990-02-20,0.081638,0.083355,0.08392799999999999,0.08411300000000001,0.084225,0.084383,0.084619,0.084931,0.085304,0.085722
1990-02-21,0.081647,0.08343,0.08406000000000001,0.084291,0.084441,0.084628,0.08488699999999999,0.085216,0.085603,0.086032
1990-02-22,0.081471,0.083178,0.083745,0.083927,0.084039,0.08419600000000001,0.084432,0.08474399999999999,0.08511799999999999,0.08553699999999999
1990-02-23,0.081141,0.082881,0.083467,0.083661,0.08378000000000001,0.08394299999999999,0.084184,0.08449999999999999,0.08487700000000001,0.085298
1990-02-26,0.080851,0.082465,0.082986,0.083146,0.083247,0.083401,0.083637,0.083951,0.084328,0.08475099999999999
1990-02-27,0.08067600000000001,0.082119,0.082552,0.082666,0.082743,0.082886,0.08311600000000001,0.083428,0.08380499999999999,0.084229
1990-02-28,0.08117800000000001,0.082711,0.083189,0.083324,0.083412,0.08355800000000001,0.083788,0.08409900000000001,0.084473,0.084893
1990-03-01,0.081784,0.083438,0.08396,0.08410500000000001,0.084186,0.08432,0.084537,0.08483399999999999,0.085195,0.085604
1990-03-02,0.08163999999999999,0.083277,0.083786,0.083921,0.083994,0.084122,0.08433500000000001,0.084629,0.084988,0.085396
1990-03-05,0.082138,0.083872,0.084436,0.084603,0.084696,0.084836,0.08505499999999999,0.085353,0.08571300000000001,0.086121
1990-03-06,0.082259,0.083868,0.084367,0.08449999999999999,0.084574,0.084703,0.08491699999999999,0.08521100000000001,0.085569,0.085976
1990-03-07,0.082233,0.083742,0.08419600000000001,0.08431100000000001,0.08438000000000001,0.08451,0.084726,0.085024,0.085386,0.085796
1990-03-08,0.08235300000000001,0.083801,0.08420899999999999,0.08428699999999999,0.084328,0.084436,0.084635,0.084919,0.08527100000000001,0.085673
1990-03-09,0.083105,0.084645,0.08505499999999999,0.0851,0.085099,0.085164,0.08532500000000001,0.08557600000000001,0.085898,0.08627499999999999
1990-03-12,0.08341699999999999,0.084962,0.085339,0.085342,0.085298,0.085326,0.085455,0.085679,0.08598,0.08633800000000001
1990-03-13,0.083793,0.085473,0.08590099999999999,0.085917,0.08587099999999999,0.08588900000000001,0.086007,0.086219,0.086509,0.086857
1990-03-14,0.083607,0.085221,0.085592,0.085562,0.085478,0.08546799999999999,0.085564,0.085759,0.086036,0.08637399999999999
1990-03-15,0.08356400000000001,0.085199,0.08556599999999999,0.085525,0.08542899999999999,0.085407,0.08549200000000001,0.085679,0.085948,0.086281
1990-03-16,0.083238,0.084791,0.08510899999999999,0.085038,0.084923,0.08488899999999999,0.08496600000000001,0.08514799999999999,0.08541499999999999,0.085745
1990-03-19,0.083286,0.084824,0.08512600000000001,0.08503999999999999,0.08491199999999999,0.084868,0.084937,0.08511200000000001,0.085373,0.0857
1990-03-20,0.083433,0.08486,0.08506,0.08488699999999999,0.08468999999999999,0.08459,0.084615,0.084756,0.08499000000000001,0.08529400000000001
1990-03-21,0.083345,0.084729,0.08490199999999999,0.084711,0.084501,0.084393,0.084412,0.08454800000000001,0.084779,0.085081
1990-03-22,0.083075,0.084491,0.08468500000000001,0.084509,0.084309,0.08420899999999999,0.084235,0.08437599999999999,0.084611,0.08491699999999999
1990-03-23,0.082902,0.08435100000000001,0.084559,0.084388,0.08419,0.08409000000000001,0.084115,0.084255,0.08449,0.084795
1990-03-26,0.082804,0.08426,0.08446400000000001,0.08428699999999999,0.084082,0.08397600000000001,0.083996,0.084133,0.08436400000000001,0.08466699999999999
1990-03-27,0.082941,0.084387,0.084575,0.084381,0.08416,0.08404,0.084049,0.084176,0.08439999999999999,0.084697
1990-03-28,0.08295,0.08446,0.08466599999999999,0.08446899999999999,0.084239,0.084108,0.084106,0.084224,0.08443899999999999,0.084729
1990-03-29,0.08306,0.084713,0.08499000000000001,0.084831,0.08462,0.084498,0.08449999999999999,0.08462,0.084835,0.08512399999999999
1990-03-30,0.08311299999999999,0.08499599999999999,0.08539999999999999,0.085312,0.08514300000000001,0.085047,0.085065,0.08519399999999999,0.08541499999999999,0.085708
1990-04-02,0.083075,0.085018,0.085465,0.08540900000000001,0.085264,0.085185,0.08521699999999999,0.085356,0.08558500000000001,0.085884
1990-04-03,0.08297399999999999,0.084916,0.08537499999999999,0.085333,0.085201,0.085134,0.085176,0.085323,0.08556,0.085864
1990-04-04,0.082462,0.08435100000000001,0.084781,0.084725,0.08458600000000001,0.084516,0.08455700000000001,0.08470599999999999,0.084944,0.08525100000000001
1990-04-05,0.082381,0.08429199999999999,0.08473000000000001,0.084674,0.084534,0.08446300000000001,0.08450200000000001,0.084649,0.084885,0.085191
1990-04-06,0.082213,0.08409900000000001,0.08452899999999999,0.084475,0.084338,0.084271,0.084315,0.084466,0.084707,0.085016
1990-04-09,0.08239800000000001,0.084276,0.084719,0.084682,0.084563,0.084511,0.084567,0.084728,0.084977,0.08529199999999999
1990-04-10,0.082423,0.084314,0.084771,0.08474500000000001,0.08463599999999999,0.08459199999999999,0.08465400000000001,0.08481999999999999,0.08507300000000001,0.085391
1990-04-11,0.082396,0.084339,0.084835,0.08484,0.084755,0.084729,0.08480499999999999,0.084982,0.085243,0.085568
1990-04-12,0.082361,0.084342,0.084866,0.08489200000000001,0.08482100000000001,0.08480700000000001,0.08489200000000001,0.085075,0.085341,0.08567
1990-04-13,,,,,,,,,,
1990-04-16,0.082376,0.08446999999999999,0.085065,0.08513799999999999,0.085099,0.085107,0.08520799999999999,0.085403,0.085677,0.086013
1990-04-17,0.082857,0.08513899999999999,0.085823,0.08593400000000001,0.08590999999999999,0.085921,0.08601900000000001,0.08620900000000001,0.086478,0.086806
1990-04-18,0.08348000000000001,0.08593400000000001,0.086699,0.086847,0.086838,0.086853,0.086949,0.087135,0.08739699999999999,0.087719
1990-04-19,0.083605,0.086146,0.08695399999999999,0.08712400000000001,0.08712500000000001,0.08714499999999999,0.087243,0.087429,0.08769,0.088011
1990-04-20,0.08347099999999999,0.086229,0.087158,0.08739699999999999,0.08744099999999999,0.087486,0.087601,0.087798,0.08806800000000001,0.088394
1990-04-23,0.08370799999999999,0.086586,0.087565,0.087823,0.08786899999999999,0.087911,0.08802099999999999,0.088211,0.08847300000000001,0.08879300000000001
1990-04-24,0.08411199999999999,0.08704100000000001,0.08802099999999999,0.088259,0.088281,0.088299,0.08838599999999999,0.08855700000000001,0.088803,0.089109
1990-04-25,0.084343,0.08726800000000001,0.088235,0.08845900000000001,0.088468,0.088475,0.088552,0.08871499999999999,0.088954,0.089254
1990-04-26,0.084954,0.087973,0.088943,0.089136,0.089102,0.08906700000000001,0.089106,0.08923600000000001,0.089446,0.089721
1990-04-27,0.085086,0.088184,0.089156,0.089323,0.08925599999999999,0.08918799999999999,0.08919700000000001,0.08930099999999999,0.08949,0.08974700000000001
1990-04-30,0.085066,0.088127,0.08906,0.089191,0.089095,0.089002,0.088993,0.089081,0.089258,0.089506
1990-05-01,0.08542899999999999,0.088411,0.08929999999999999,0.089405,0.089292,0.08918799999999999,0.089171,0.089253,0.089426,0.08966900000000001
1990-05-02,0.08570399999999999,0.088684,0.089553,0.089634,0.089497,0.08937200000000001,0.089337,0.089405,0.089565,0.08979799999999999
1990-05-03,0.08553100000000001,0.088414,0.08922599999999999,0.08927199999999999,0.089114,0.088976,0.088932,0.088994,0.08915100000000001,0.089382
1990-05-04,0.083968,0.08653000000000001,0.087249,0.087299,0.08718400000000001,0.08710100000000001,0.087112,0.087226,0.087429,0.08770099999999999
1990-05-07,0.08373599999999999,0.086262,0.087006,0.087102,0.087034,0.086994,0.087043,0.087188,0.087417,0.08771100000000001
1990-05-08,0.08326,0.085702,0.086465,0.086616,0.086611,0.08663,0.086731,0.08692,0.087186,0.087512
1990-05-09,0.08333600000000001,0.08597400000000001,0.086869,0.087111,0.087171,0.087237,0.08737199999999999,0.087587,0.087872,0.088211
1990-05-10,0.082839,0.085461,0.086381,0.086661,0.086759,0.086859,0.087024,0.087264,0.08757,0.087927
1990-05-11,0.081716,0.084131,0.08497,0.085227,0.085328,0.08544299999999999,0.085626,0.085885,0.08621000000000001,0.086586
1990-05-14,0.08133800000000001,0.083627,0.084407,0.084638,0.084729,0.084842,0.085027,0.08529,0.085619,0.08599899999999999
1990-05-15,0.081526,0.083836,0.084623,0.084855,0.084944,0.085054,0.085236,0.085496,0.085823,0.0862
1990-05-16,0.081582,0.08388400000000001,0.084672,0.08490700000000001,0.085001,0.085114,0.085299,0.08556100000000001,0.08589000000000001,0.08626899999999998
1990-05-17,0.08164300000000001,0.08396699999999999,0.084771,0.085018,0.08512,0.08524,0.085431,0.085697,0.08602800000000001,0.08641
1990-05-18,0.08218299999999999,0.084549,0.085357,0.085594,0.08567999999999999,0.085784,0.08595900000000001,0.086211,0.08653000000000001,0.08690099999999999
1990-05-21,0.08229900000000001,0.084626,0.08541800000000001,0.08564999999999999,0.085736,0.08584199999999999,0.08601900000000001,0.086273,0.086594,0.086966
1990-05-22,0.081952,0.084091,0.084802,0.085001,0.08507899999999999,0.085186,0.08536899999999999,0.085631,0.08596,0.08634
1990-05-23,0.0815,0.083583,0.08427799999999999,0.08448,0.084567,0.08468500000000001,0.08488,0.08515299999999999,0.08549200000000001,0.08588100000000001
1990-05-24,0.081475,0.083532,0.08422,0.084422,0.084513,0.08463599999999999,0.084835,0.08511200000000001,0.085454,0.085846
1990-05-25,0.081738,0.083782,0.08447800000000001,0.084695,0.0848,0.08493600000000001,0.085146,0.08543200000000001,0.085781,0.086179
1990-05-28,,,,,,,,,,
1990-05-29,0.081744,0.08372600000000001,0.08439999999999999,0.08461199999999999,0.08471999999999999,0.084861,0.085077,0.085368,0.08572300000000001,0.08612399999999999
1990-05-30,0.08153700000000001,0.083448,0.084106,0.084325,0.08444800000000001,0.084606,0.08483700000000001,0.08514300000000001,0.085509,0.085921
1990-05-31,0.08150700000000001,0.083378,0.084014,0.084221,0.084337,0.084491,0.08472099999999999,0.08502499999999999,0.085391,0.08580299999999999
1990-06-01,0.080485,0.08207800000000001,0.082601,0.08277100000000001,0.08288500000000001,0.08305199999999999,0.0833,0.083625,0.084011,0.084442
1990-06-04,0.080252,0.081772,0.082287,0.082475,0.082615,0.08280799999999999,0.08308,0.083425,0.08382899999999999,0.084275
1990-06-05,0.08037000000000001,0.08192,0.08246600000000001,0.08268,0.082841,0.083051,0.08333700000000001,0.08369199999999999,0.084104,0.084556
1990-06-06,0.080397,0.081966,0.082524,0.082746,0.082913,0.083128,0.08341599999999999,0.083774,0.084187,0.08464
1990-06-07,0.080321,0.081868,0.08242000000000001,0.08264300000000001,0.082813,0.08303100000000001,0.083323,0.083684,0.08410000000000001,0.084556
1990-06-08,0.08032600000000001,0.08187900000000001,0.082439,0.08267,0.082847,0.083071,0.083368,0.083733,0.084152,0.084611
1990-06-11,0.080536,0.082082,0.08263,0.082849,0.08301399999999999,0.08322900000000001,0.083517,0.08387499999999999,0.084289,0.084742
1990-06-12,0.080599,0.082135,0.082674,0.082886,0.08304600000000001,0.083256,0.08353999999999999,0.083895,0.08430699999999999,0.084758
1990-06-13,0.08004,0.081464,0.08196999999999999,0.08218199999999999,0.082356,0.082583,0.082887,0.08325900000000001,0.08368600000000001,0.084152
1990-06-14,0.079762,0.081119,0.081607,0.081822,0.082006,0.082247,0.082562,0.082946,0.083383,0.083858
1990-06-15,0.080183,0.08165499999999999,0.082187,0.082414,0.082597,0.08283,0.08313599999999999,0.08351000000000001,0.08393800000000001,0.084404
1990-06-18,0.080522,0.08213200000000001,0.08271,0.082942,0.08311400000000001,0.08333,0.083619,0.08397700000000001,0.084389,0.084842
1990-06-19,0.08076599999999999,0.082385,0.082958,0.08318199999999999,0.083343,0.08355,0.08382999999999999,0.08417999999999999,0.08458600000000001,0.085033
1990-06-20,0.08098100000000001,0.082644,0.08324999999999999,0.083496,0.083675,0.083894,0.08418300000000001,0.084539,0.08495,0.08539999999999999
1990-06-21,0.08098599999999999,0.082593,0.083169,0.0834,0.083571,0.08378500000000001,0.084072,0.084427,0.08483700000000001,0.085287
1990-06-22,0.080898,0.082449,0.08300800000000001,0.083238,0.083413,0.083634,0.08392799999999999,0.08429,0.08470599999999999,0.085162
1990-06-25,0.081185,0.08281599999999999,0.08342000000000001,0.083675,0.083865,0.08409599999999999,0.08439500000000001,0.08475899999999999,0.085177,0.085632
1990-06-26,0.08127599999999999,0.08286099999999999,0.083438,0.083678,0.08385899999999999,0.084083,0.084378,0.08473900000000001,0.085155,0.085609
1990-06-27,0.081043,0.082534,0.083085,0.08332800000000001,0.083523,0.083765,0.084077,0.08445399999999999,0.084883,0.08534800000000001
1990-06-28,0.080552,0.081958,0.082494,0.082749,0.082967,0.083232,0.083566,0.083964,0.084411,0.08489200000000001
1990-06-29,0.080153,0.08143800000000001,0.081939,0.082195,0.08242699999999999,0.08271200000000001,0.083066,0.083481,0.08394399999999999,0.08443899999999999
1990-07-02,0.08011900000000001,0.081367,0.081858,0.08211700000000001,0.082355,0.082646,0.08300700000000001,0.083429,0.083897,0.084397
1990-07-03,0.079841,0.08106,0.081565,0.08185100000000001,0.082119,0.082439,0.08282500000000001,0.08326700000000001,0.083753,0.084268
1990-07-04,,,,,,,,,,
1990-07-05,0.079718,0.080994,0.081532,0.081838,0.082121,0.08245,0.082842,0.083289,0.083778,0.08429600000000001
1990-07-06,0.080422,0.08183199999999999,0.08241199999999999,0.082719,0.082986,0.08329399999999999,0.083664,0.084091,0.08456200000000001,0.085063
1990-07-09,0.080977,0.082441,0.083033,0.08333600000000001,0.083591,0.083887,0.084244,0.084659,0.085119,0.08561
1990-07-10,0.081211,0.082659,0.08323399999999999,0.083521,0.083763,0.084047,0.084396,0.084803,0.08525600000000001,0.085742
1990-07-11,0.081166,0.082593,0.083161,0.083448,0.08369199999999999,0.083979,0.08433,0.08474,0.08519600000000001,0.08568400000000001
1990-07-12,0.08015800000000001,0.081511,0.082106,0.082455,0.082769,0.08312099999999999,0.083529,0.083988,0.084486,0.085009
1990-07-13,0.079385,0.080757,0.08140900000000001,0.081822,0.082195,0.082599,0.083051,0.083547,0.08407500000000001,0.084624
1990-07-16,0.079153,0.080557,0.08124,0.081681,0.08207700000000001,0.0825,0.08296799999999999,0.083476,0.084015,0.084573
1990-07-17,0.079042,0.080447,0.081145,0.081603,0.08201599999999999,0.082454,0.08293400000000001,0.083453,0.084,0.084565
1990-07-18,0.078862,0.08039500000000001,0.0812,0.081744,0.082224,0.082715,0.083236,0.083787,0.08436,0.084945
1990-07-19,0.07869,0.080301,0.081176,0.08178,0.082307,0.082835,0.083386,0.08396100000000001,0.08455299999999999,0.08515299999999999
1990-07-20,0.078362,0.079912,0.08078400000000001,0.08140599999999999,0.08195999999999999,0.082514,0.083088,0.083683,0.08429199999999999,0.08490700000000001
1990-07-23,0.078042,0.079651,0.080579,0.081249,0.08184200000000001,0.08242699999999999,0.083027,0.08364200000000001,0.084268,0.084896
1990-07-24,0.078247,0.079944,0.080923,0.081623,0.082234,0.08283099999999999,0.083438,0.084058,0.084686,0.08531599999999999
1990-07-25,0.07831199999999999,0.079925,0.08084899999999999,0.081513,0.08209799999999999,0.082676,0.083269,0.083879,0.08449999999999999,0.08512399999999999
1990-07-26,0.078382,0.079917,0.08079599999999999,0.081431,0.081998,0.08256500000000001,0.08315,0.08375500000000001,0.08437099999999999,0.084992
1990-07-27,0.077924,0.079357,0.080205,0.080839,0.081418,0.082001,0.082602,0.083222,0.083852,0.08448499999999999
1990-07-30,0.077356,0.07862,0.079393,0.079999,0.080572,0.081157,0.081765,0.082394,0.083033,0.083676
1990-07-31,0.077125,0.078355,0.079137,0.079766,0.080365,0.080974,0.08160500000000001,0.08225099999999999,0.082906,0.083562
1990-08-01,0.076515,0.07766200000000001,0.07842500000000001,0.079064,0.079682,0.080313,0.080964,0.08163000000000001,0.082302,0.082973
1990-08-02,0.076651,0.07795,0.07881300000000001,0.07952,0.08018399999999999,0.08084899999999999,0.081524,0.082207,0.082892,0.08357200000000001
1990-08-03,0.07596599999999999,0.07745,0.07849400000000001,0.07935500000000001,0.080147,0.080915,0.081672,0.08242100000000001,0.083159,0.083882
1990-08-06,0.07638,0.07839,0.079798,0.080916,0.081893,0.08279600000000001,0.08365299999999999,0.084476,0.08527,0.086034
1990-08-07,0.07704799999999999,0.07929,0.080841,0.08205,0.08308600000000001,0.08402799999999999,0.08491199999999999,0.08575300000000001,0.086558,0.08733
1990-08-08,0.077183,0.079499,0.08110200000000001,0.082351,0.08341699999999999,0.08438000000000001,0.08528000000000001,0.086133,0.086947,0.08772600000000001
1990-08-09,0.076999,0.079111,0.08059799999999999,0.08177799999999999,0.08280099999999999,0.08373699999999999,0.08462,0.08546200000000001,0.086268,0.08704200000000001
1990-08-10,0.07688500000000001,0.07896399999999999,0.080467,0.081679,0.082736,0.083705,0.084615,0.08548,0.086306,0.087096
1990-08-13,0.076944,0.07901,0.080546,0.08180300000000001,0.082906,0.083914,0.084857,0.08574899999999999,0.08659700000000001,0.087404
1990-08-14,0.076871,0.078804,0.080289,0.081532,0.082637,0.08365299999999999,0.08460699999999999,0.085509,0.086366,0.087183
1990-08-15,0.07685800000000001,0.078656,0.08007199999999999,0.081279,0.08236399999999999,0.08337,0.084318,0.085218,0.086074,0.08689
1990-08-16,0.077626,0.079555,0.08100500000000001,0.08220599999999999,0.083269,0.08424799999999999,0.08517,0.086045,0.08688000000000001,0.087676
1990-08-17,0.07792099999999999,0.079967,0.08146300000000001,0.082676,0.08373799999999999,0.084711,0.085623,0.086489,0.087315,0.088103
1990-08-20,0.078182,0.080232,0.08171900000000001,0.082919,0.08396699999999999,0.08492699999999999,0.085829,0.086686,0.08750400000000001,0.088285
1990-08-21,0.078552,0.080601,0.082071,0.083251,0.08427899999999999,0.08522199999999999,0.08610799999999999,0.086952,0.087759,0.088531
1990-08-22,0.078865,0.080985,0.08250299999999999,0.08371600000000001,0.084767,0.085726,0.08662399999999999,0.087476,0.088289,0.08906499999999999
1990-08-23,0.079124,0.08145200000000001,0.083094,0.08438599999999999,0.085488,0.08648,0.087401,0.088268,0.089092,0.08987500000000001
1990-08-24,0.07917500000000001,0.08172700000000001,0.08349999999999999,0.08487,0.086022,0.087046,0.087988,0.08887,0.08970399999999999,0.090494
1990-08-27,0.078877,0.08121600000000001,0.082859,0.084145,0.085242,0.086229,0.087146,0.08801,0.08883100000000001,0.089612
1990-08-28,0.07891200000000001,0.08133800000000001,0.083004,0.08428699999999999,0.08537,0.086342,0.087243,0.088094,0.088903,0.08967499999999999
1990-08-29,0.078628,0.080953,0.08253,0.083742,0.08477,0.08569800000000001,0.08656599999999999,0.08739100000000001,0.088181,0.088937
1990-08-30,0.078394,0.08074400000000001,0.08235300000000001,0.083594,0.084647,0.08559599999999999,0.08648199999999999,0.08732100000000001,0.088122,0.088888
1990-08-31,0.078018,0.080448,0.08212199999999999,0.08341599999999999,0.08451,0.085491,0.086402,0.087262,0.08807999999999999,0.088859
1990-09-03,,,,,,,,,,
1990-09-04,0.077931,0.080465,0.082227,0.08359,0.08473900000000001,0.08576399999999999,0.086708,0.08759399999999999,0.088432,0.089228
1990-09-05,0.07756400000000001,0.080058,0.081825,0.083211,0.08438599999999999,0.085436,0.086403,0.087308,0.088163,0.088973
1990-09-06,0.077462,0.079947,0.081723,0.083122,0.084313,0.085376,0.086355,0.08727,0.088133,0.08895
1990-09-07,0.077381,0.079787,0.08152699999999999,0.082912,0.08409599999999999,0.085159,0.086139,0.08705600000000001,0.087921,0.08874
1990-09-10,0.077679,0.080096,0.08183199999999999,0.083208,0.084382,0.085434,0.086405,0.087315,0.088173,0.088986
1990-09-11,0.077732,0.080099,0.08180199999999999,0.083154,0.08431100000000001,0.085351,0.086313,0.087215,0.08806800000000001,0.08887700000000001
1990-09-12,0.07743699999999999,0.07981099999999999,0.081533,0.082906,0.084083,0.085141,0.086118,0.08703200000000001,0.087896,0.088714
1990-09-13,0.077115,0.079517,0.081284,0.082704,0.08392200000000001,0.08501500000000001,0.08602,0.08695800000000001,0.087841,0.088675
1990-09-14,0.07710499999999999,0.079621,0.081462,0.082932,0.084186,0.085303,0.086327,0.087279,0.088172,0.08901400000000001
1990-09-17,0.07718,0.079751,0.081648,0.083167,0.08446,0.08561,0.086659,0.087631,0.08854,0.089393
1990-09-18,0.07716300000000001,0.079723,0.08163000000000001,0.08316499999999999,0.084476,0.085641,0.08670299999999999,0.08768599999999999,0.088603,0.089464
1990-09-19,0.07727,0.07979,0.081679,0.083208,0.08451700000000001,0.085682,0.086745,0.087729,0.088648,0.08951
1990-09-20,0.077516,0.08006500000000001,0.081956,0.08347500000000001,0.084772,0.08592499999999999,0.086976,0.08795,0.08886,0.089715
1990-09-21,0.07762,0.080313,0.082293,0.083868,0.08520200000000001,0.08638,0.087449,0.088436,0.08935399999999999,0.09021499999999999
1990-09-24,0.077982,0.08080999999999999,0.08284000000000001,0.084429,0.085759,0.086928,0.08798500000000001,0.08896000000000001,0.089867,0.090718
1990-09-25,0.078082,0.08094900000000001,0.08297800000000001,0.08455,0.085859,0.087007,0.088047,0.089006,0.089901,0.09074
1990-09-26,0.078008,0.08090199999999999,0.08292,0.084467,0.08575100000000001,0.086875,0.087894,0.088837,0.089718,0.090546
1990-09-27,0.07727400000000001,0.080143,0.082148,0.083691,0.08497299999999999,0.086099,0.08712,0.08806599999999999,0.08895099999999999,0.089784
1990-09-28,0.076527,0.079394,0.081387,0.08291499999999999,0.084185,0.08530099999999999,0.086315,0.087256,0.08813800000000001,0.08897000000000001
1990-10-01,0.075971,0.078746,0.080664,0.082133,0.08335699999999999,0.08443899999999999,0.085427,0.086349,0.087217,0.088039
1990-10-02,0.075865,0.078538,0.08039,0.081816,0.083012,0.084072,0.085047,0.085958,0.08681900000000001,0.087635
1990-10-03,0.07574499999999999,0.078416,0.080276,0.081712,0.082917,0.08398699999999999,0.084968,0.08588599999999999,0.086752,0.08757300000000001
1990-10-04,0.075546,0.078165,0.07998999999999999,0.081403,0.082592,0.08365,0.084624,0.08553699999999999,0.086399,0.087217
1990-10-05,0.07511999999999999,0.077781,0.079627,0.08104900000000001,0.082243,0.083305,0.08428100000000001,0.085195,0.086059,0.086878
1990-10-08,,,,,,,,,,
1990-10-09,0.075987,0.078874,0.08083399999999999,0.08231400000000001,0.083537,0.084611,0.08559100000000001,0.086504,0.087365,0.088179
1990-10-10,0.076433,0.079414,0.081441,0.08296900000000001,0.084226,0.08532500000000001,0.08632300000000001,0.087249,0.088119,0.08894
1990-10-11,0.076276,0.079437,0.081602,0.08323499999999999,0.08457200000000001,0.085731,0.086776,0.087738,0.088635,0.089478
1990-10-12,0.07592399999999999,0.078979,0.081108,0.082736,0.08408099999999999,0.085253,0.086311,0.087286,0.088195,0.089048
1990-10-15,0.075863,0.07878,0.08083299999999999,0.08242000000000001,0.08374000000000001,0.084899,0.085948,0.08691800000000001,0.087825,0.08867599999999999
1990-10-16,0.07588,0.078704,0.080702,0.08225500000000001,0.083553,0.084697,0.085736,0.086699,0.087601,0.08844900000000001
1990-10-17,0.075944,0.078631,0.080545,0.08204399999999999,0.083308,0.084427,0.08545,0.0864,0.08729300000000001,0.08813399999999999
